ID	TEXT
2664	what flights are available monday from san francisco to pittsburgh
3975	flight leaving chicago to nashville
424	i want a nonstop flight from indianapolis to toronto that leaves thursday morning
3263	what flights are available friday afternoon from atlanta to dallas
4010	what does co mean
1237	i'd like an early flight tomorrow from columbus to nashville
3344	what flights are available from pittsburgh to baltimore on thursday morning
744	show me all round trips from new york to miami leaving on tuesday
3004	i'd like to fly from philadelphia to san francisco through dallas
3283	i need to go from boston to denver and then to san francisco
355	list daily flights from oakland to boston using continental airlines
3961	flights from chicago to denver on continental on saturday morning
2110	show me all flights from pittsburgh to dallas
603	what is the round trip fare on continental 1291 from dallas to san francisco and return
3320	i would like a list of flights from pittsburgh to dallas
1514	please show me flights from san francisco to dallas
1715	show all flights from baltimore to dallas on monday evening and the cost of each flight
120	i need flight information on saturday for a flight from philadelphia to dallas
4205	please show me continental flights from san francisco to pittsburgh on friday
1045	what does d s stand for for meals
1814	what price is a limousine service to new york's la guardia
4026	show me the flights from pittsburgh to san francisco for thursday night or friday
1034	i would like to fly the cheapest rate available from pittsburgh to atlanta on wednesday morning
4293	show me the airlines that fly from toronto to boston
1804	what flights from denver to pittsburgh arrive before 8 in the morning
451	show me the airfare from pittsburgh to san francisco
1989	are there any other cities that i can fly from boston to dallas through that i can get a flight earlier than 1017 in the morning
815	find travel arrangements for a round trip flight from baltimore to pittsburgh after 8 o'clock pm before 10 o'clock pm
741	what's the smallest plane that flies from pittsburgh to baltimore on eight sixteen
949	show me one way flights from milwaukee to orlando wednesday
3164	is there one stop with the us air boston leaving at 705 to atlanta
3150	what is the latest afternoon flight i can get from dallas to san francisco on first class
4112	i would like to book a flight on us air first class from cleveland to miami on february twenty second
1492	explain the fare code q
264	show me the flight with the smallest seating capacity which leaves pittsburgh and arrives in baltimore on june fourteenth
3090	show me all flights from baltimore to philadelphia
2592	flights between tampa and st. louis
403	what's the cheapest one way flight from denver to pittsburgh
1423	flights from san jose to st. paul
2626	what ground transportation is available in dallas tomorrow
3874	show me the nonstop flights from dallas to houston
2234	what are your flights from pittsburgh to baltimore
1077	boston to pittsburgh
2285	what is ewr
3309	what's the cheapest fare for a round trip from indianapolis to orlando on december twenty seventh
1	round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars
