ID	TEXT	INTENT	SLOTS
189	i need information on flights from kansas city missouri to salt lake city utah i am interested in only those flights on delta airlines	atis_flight	O O O O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-toloc.state_name O O O O O O O O B-airline_name I-airline_name
190	when is the first flight leaving from oakland to boston	atis_flight	O O O B-flight_mod O O O B-fromloc.city_name O B-toloc.city_name
191	flights from phoenix to las vegas	atis_flight	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
192	tell me about flights leaving from atlanta and going to charlotte north carolina next monday i need to know about flights that arrive in charlotte between 415 and 530 pm	atis_flight	O O O O O O B-fromloc.city_name O O O B-toloc.city_name B-toloc.state_name I-toloc.state_name B-depart_date.date_relative B-depart_date.day_name O O O O O O O O O B-toloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time
193	show me delta flights from dallas to denver	atis_flight	O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name
194	in denver what kind of ground transportation is there from the airport to downtown	atis_ground_service	O B-city_name O O O O O O O O O O O O
195	give me a flight from philadelphia to denver on sunday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
196	show me all fares between philadelphia and san francisco that are less than 200 dollars one way	atis_airfare	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative O B-fare_amount I-fare_amount B-round_trip I-round_trip
197	explain meal codes sd d	atis_abbreviation	O B-meal O B-meal_code I-meal_code
198	i want the flights from denver to pittsburgh	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
199	what are all flights from boston to denver	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
200	show me the cheapest fare from dallas to baltimore	atis_airfare	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name
201	i'm trying to fly from denver to boston and i want a flight that serves a meal	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O B-meal
202	what's the cheapest fare from san francisco to baltimore	atis_airfare	O O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
203	list the round trip flights from st. paul to san jose	atis_flight	O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name
204	what's the earliest flight i can get between boston and dallas	atis_flight	O O B-flight_mod O O O O O B-fromloc.city_name O B-toloc.city_name
205	i'd like to know what type of plane flies from boston to dallas fort worth after 530	atis_aircraft	O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time
206	could you please show me all the weekday flights between denver and dallas	atis_flight	O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name
207	i'd like to fly from columbus to nashville tomorrow morning	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day
208	which of the flights from pittsburgh to baltimore on july twenty fifth 1991 carries the smallest number of passengers	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-depart_date.year O O B-mod O O O
209	show me all flights from new york to miami leaving on a tuesday and show me all flights from miami to new york leaving on sunday	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_name
210	list the takeoffs and landings at general mitchell international	atis_flight	O O O O O O B-airport_name I-airport_name I-airport_name
211	can you give me a list of the flights from atlanta to boston	atis_flight	O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name
212	show me the first class fares from baltimore to dallas	atis_airfare	O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name
213	flight information from denver to san francisco	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
214	can you tell me how to get from the airport in philadelphia to downtown	atis_flight	O O O O O O O O O O O B-fromloc.city_name O O
215	flights from baltimore to philadelphia please	atis_flight	O O B-fromloc.city_name O B-toloc.city_name O
216	show me the flights from los angeles to pittsburgh which arrive at pittsburgh on monday	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name O B-arrive_date.day_name
217	what are the flights dallas to boston on monday morning	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day
218	i'd like to book an flight on american airlines from boston to san francisco with one stop in pittsburgh	atis_flight	O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-flight_stop I-flight_stop O B-stoploc.city_name
219	shortest flight from ontario california to orlando florida	atis_flight	B-flight_mod O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name
220	flights between new york and miami	atis_flight	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
221	show me city served both by nationair and canadian airlines international	atis_city	O O O O O O B-airline_name O B-airline_name I-airline_name I-airline_name
222	what flights go from pittsburgh to newark after 823 in the morning	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day
223	show me all flights from san francisco to la guardia nonstop	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name B-flight_stop
224	list all daily flights between boston and oakland as well as boston and oakland using american airline	atis_flight	O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name
225	show me about the ground transportation in boston	atis_ground_service	O O O O O O O B-city_name
226	please tell me how many nonstop flights there are from boston to atlanta	atis_quantity	O O O O O B-flight_stop O O O O B-fromloc.city_name O B-toloc.city_name
227	list the flights from philadelphia to dallas on american airlines	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name
228	show me the fares for delta flights from dallas to san francisco	atis_airfare	O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
229	what type of aircraft are used on flights from cleveland to dallas that leave before noon	atis_aircraft	O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time
230	do you have a night flight from washington to boston on august twenty seventh	atis_flight	O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number
231	what nonstop flights are available from oakland to pittsburgh	atis_flight	O B-flight_stop O O O O B-fromloc.city_name O B-toloc.city_name
232	are there any flights next monday morning from pittsburgh to san francisco	atis_flight	O O O O B-depart_date.date_relative B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
233	please show me the return flights from miami to new york	atis_flight	O O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
234	ground transportation in baltimore	atis_ground_service	O O O B-city_name
235	show me flights from denver to atlanta on june sixteenth	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
236	show me the cheapest flights from san francisco to boston	atis_flight	O O O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
237	what are the rental car rates in san francisco	atis_ground_fare	O O O B-transport_type I-transport_type O O B-city_name I-city_name
238	explain fare code qx	atis_abbreviation	O O O B-fare_basis_code
239	i would like to fly from pittsburgh to san francisco	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
240	i'm trying to find a flight from columbus to phoenix through cincinnati	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name
241	show me the flights from salt lake city to st. petersburg on wednesday	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name
242	show me all ground transportation in washington dc	atis_ground_service	O O O O O O B-city_name B-state_code
243	i'd like a ticket from denver to atlanta with a stopover in pittsburgh is this possible	atis_airfare	O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name O O O
244	show me the airlines that fly from san francisco to boston	atis_airline	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
245	do you have a flight from atlanta to baltimore nonstop on a boeing 757 arriving baltimore around 7 pm	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name B-flight_stop O O O B-aircraft_code O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time
246	show me flights available from atlanta to baltimore leaving on monday morning	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day
247	can you list all flights from toronto to san diego	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
248	please give me direct morning flights from pittsburgh to atlanta	atis_flight	O O O B-connect B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name
249	is there limousine service available at baltimore airport	atis_ground_service	O O B-transport_type O O O B-airport_name I-airport_name
250	show me the flights from toronto to salt lake city which leave toronto after 6 pm	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time
251	can i get a rental car in dallas	atis_ground_service	O O O O B-transport_type I-transport_type O B-city_name
252	i need a listing of flights from new york city to montreal canada departing thursday in the morning	atis_flight	O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.country_name O B-depart_date.day_name O O B-depart_time.period_of_day
253	i'd like to find the cheapest one way fare from baltimore to denver	atis_airfare	O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name
254	show me flights from baltimore to philadelphia please	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O
255	how much does the american airlines flight 71 from dallas to san francisco cost	atis_airfare	O O O O B-airline_name I-airline_name O B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O
256	what is the earliest flight arriving in charlotte from st. louis on friday	atis_flight	O O O B-flight_mod O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-arrive_date.day_name
257	show me the cheapest flights round trip from new york to san jose	atis_flight	O O O B-cost_relative O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name
